2022-06-07 12:42:13,936 [TRAIN] Iteration 0 | loss 1.912047 | accuracy 20.000000
2022-06-07 12:50:08,804 [TRAIN] Iteration 6317 | loss 0.182961 | accuracy 93.757862
0607 12:50:08 PM [TRAIN] Iteration 6317 | loss 0.182961 | accuracy 93.757862
2022-06-07 12:50:08,861 [TRAIN] Iteration 6318 | loss 0.183221 | accuracy 93.746082
0607 12:50:08 PM [TRAIN] Iteration 6318 | loss 0.183221 | accuracy 93.746082
2022-06-07 12:50:08,918 [TRAIN] Iteration 6319 | loss 0.182851 | accuracy 93.750001
0607 12:50:08 PM [TRAIN] Iteration 6319 | loss 0.182851 | accuracy 93.750001
2022-06-07 12:50:08,975 [TRAIN] Iteration 6320 | loss 0.182841 | accuracy 93.738318
0607 12:50:08 PM [TRAIN] Iteration 6320 | loss 0.182841 | accuracy 93.738318
2022-06-07 12:50:09,032 [TRAIN] Iteration 6321 | loss 0.183636 | accuracy 93.711181
0607 12:50:09 PM [TRAIN] Iteration 6321 | loss 0.183636 | accuracy 93.711181
2022-06-07 12:50:09,089 [TRAIN] Iteration 6322 | loss 0.183206 | accuracy 93.730651
0607 12:50:09 PM [TRAIN] Iteration 6322 | loss 0.183206 | accuracy 93.730651
2022-06-07 12:50:09,147 [TRAIN] Iteration 6323 | loss 0.183056 | accuracy 93.734568
0607 12:50:09 PM [TRAIN] Iteration 6323 | loss 0.183056 | accuracy 93.734568
2022-06-07 12:50:09,204 [TRAIN] Iteration 6324 | loss 0.184553 | accuracy 93.692308
0607 12:50:09 PM [TRAIN] Iteration 6324 | loss 0.184553 | accuracy 93.692308
2022-06-07 12:50:09,260 [TRAIN] Iteration 6325 | loss 0.184295 | accuracy 93.696320
0607 12:50:09 PM [TRAIN] Iteration 6325 | loss 0.184295 | accuracy 93.696320
2022-06-07 12:50:09,319 [TRAIN] Iteration 6326 | loss 0.184587 | accuracy 93.685016
0607 12:50:09 PM [TRAIN] Iteration 6326 | loss 0.184587 | accuracy 93.685016
2022-06-07 12:50:09,375 [TRAIN] Iteration 6327 | loss 0.185388 | accuracy 93.628049
0607 12:50:09 PM [TRAIN] Iteration 6327 | loss 0.185388 | accuracy 93.628049
2022-06-07 12:50:09,432 [TRAIN] Iteration 6328 | loss 0.185803 | accuracy 93.617022
0607 12:50:09 PM [TRAIN] Iteration 6328 | loss 0.185803 | accuracy 93.617022
2022-06-07 12:50:09,488 [TRAIN] Iteration 6329 | loss 0.185841 | accuracy 93.621213
0607 12:50:09 PM [TRAIN] Iteration 6329 | loss 0.185841 | accuracy 93.621213
2022-06-07 12:50:09,546 [TRAIN] Iteration 6330 | loss 0.185602 | accuracy 93.610273
0607 12:50:09 PM [TRAIN] Iteration 6330 | loss 0.185602 | accuracy 93.610273
2022-06-07 12:50:09,604 [TRAIN] Iteration 6331 | loss 0.185295 | accuracy 93.614458
0607 12:50:09 PM [TRAIN] Iteration 6331 | loss 0.185295 | accuracy 93.614458
2022-06-07 12:50:09,660 [TRAIN] Iteration 6332 | loss 0.184786 | accuracy 93.633634
0607 12:50:09 PM [TRAIN] Iteration 6332 | loss 0.184786 | accuracy 93.633634
2022-06-07 12:50:09,717 [TRAIN] Iteration 6333 | loss 0.184513 | accuracy 93.637725
0607 12:50:09 PM [TRAIN] Iteration 6333 | loss 0.184513 | accuracy 93.637725
2022-06-07 12:50:09,777 [TRAIN] Iteration 6334 | loss 0.184115 | accuracy 93.656717
0607 12:50:09 PM [TRAIN] Iteration 6334 | loss 0.184115 | accuracy 93.656717
2022-06-07 12:50:09,834 [TRAIN] Iteration 6335 | loss 0.184222 | accuracy 93.645834
0607 12:50:09 PM [TRAIN] Iteration 6335 | loss 0.184222 | accuracy 93.645834
2022-06-07 12:50:09,892 [TRAIN] Iteration 6336 | loss 0.184299 | accuracy 93.635015
0607 12:50:09 PM [TRAIN] Iteration 6336 | loss 0.184299 | accuracy 93.635015
2022-06-07 12:50:09,949 [TRAIN] Iteration 6337 | loss 0.184097 | accuracy 93.639054
0607 12:50:09 PM [TRAIN] Iteration 6337 | loss 0.184097 | accuracy 93.639054
2022-06-07 12:50:10,006 [TRAIN] Iteration 6338 | loss 0.183594 | accuracy 93.657818
0607 12:50:10 PM [TRAIN] Iteration 6338 | loss 0.183594 | accuracy 93.657818
2022-06-07 12:50:10,063 [TRAIN] Iteration 6339 | loss 0.183166 | accuracy 93.676471
0607 12:50:10 PM [TRAIN] Iteration 6339 | loss 0.183166 | accuracy 93.676471
2022-06-07 12:50:10,119 [TRAIN] Iteration 6340 | loss 0.182800 | accuracy 93.695015
0607 12:50:10 PM [TRAIN] Iteration 6340 | loss 0.182800 | accuracy 93.695015
2022-06-07 12:50:10,175 [TRAIN] Iteration 6341 | loss 0.182285 | accuracy 93.713451
0607 12:50:10 PM [TRAIN] Iteration 6341 | loss 0.182285 | accuracy 93.713451
2022-06-07 12:50:10,233 [TRAIN] Iteration 6342 | loss 0.182903 | accuracy 93.688047
0607 12:50:10 PM [TRAIN] Iteration 6342 | loss 0.182903 | accuracy 93.688047
2022-06-07 12:50:10,289 [TRAIN] Iteration 6343 | loss 0.183911 | accuracy 93.677326
0607 12:50:10 PM [TRAIN] Iteration 6343 | loss 0.183911 | accuracy 93.677326
2022-06-07 12:50:10,346 [TRAIN] Iteration 6344 | loss 0.183769 | accuracy 93.666667
0607 12:50:10 PM [TRAIN] Iteration 6344 | loss 0.183769 | accuracy 93.666667
2022-06-07 12:50:10,403 [TRAIN] Iteration 6345 | loss 0.183603 | accuracy 93.670521
0607 12:50:10 PM [TRAIN] Iteration 6345 | loss 0.183603 | accuracy 93.670521
2022-06-07 12:50:10,460 [TRAIN] Iteration 6346 | loss 0.185009 | accuracy 93.631125
0607 12:50:10 PM [TRAIN] Iteration 6346 | loss 0.185009 | accuracy 93.631125
2022-06-07 12:50:10,516 [TRAIN] Iteration 6347 | loss 0.184677 | accuracy 93.649426
0607 12:50:10 PM [TRAIN] Iteration 6347 | loss 0.184677 | accuracy 93.649426
2022-06-07 12:50:10,582 [TRAIN] Iteration 6348 | loss 0.184619 | accuracy 93.638969
0607 12:50:10 PM [TRAIN] Iteration 6348 | loss 0.184619 | accuracy 93.638969
2022-06-07 12:50:10,640 [TRAIN] Iteration 6349 | loss 0.184907 | accuracy 93.628572
0607 12:50:10 PM [TRAIN] Iteration 6349 | loss 0.184907 | accuracy 93.628572
2022-06-07 12:50:10,697 [TRAIN] Iteration 6350 | loss 0.184866 | accuracy 93.632479
0607 12:50:10 PM [TRAIN] Iteration 6350 | loss 0.184866 | accuracy 93.632479
2022-06-07 12:50:10,753 [TRAIN] Iteration 6351 | loss 0.184417 | accuracy 93.650569
0607 12:50:10 PM [TRAIN] Iteration 6351 | loss 0.184417 | accuracy 93.650569
2022-06-07 12:50:10,809 [TRAIN] Iteration 6352 | loss 0.184128 | accuracy 93.668556
0607 12:50:10 PM [TRAIN] Iteration 6352 | loss 0.184128 | accuracy 93.668556
2022-06-07 12:50:10,865 [TRAIN] Iteration 6353 | loss 0.186041 | accuracy 93.615820
0607 12:50:10 PM [TRAIN] Iteration 6353 | loss 0.186041 | accuracy 93.615820
2022-06-07 12:50:10,924 [TRAIN] Iteration 6354 | loss 0.185833 | accuracy 93.619719
0607 12:50:10 PM [TRAIN] Iteration 6354 | loss 0.185833 | accuracy 93.619719
2022-06-07 12:50:10,979 [TRAIN] Iteration 6355 | loss 0.185951 | accuracy 93.609551
0607 12:50:10 PM [TRAIN] Iteration 6355 | loss 0.185951 | accuracy 93.609551
2022-06-07 12:50:11,036 [TRAIN] Iteration 6356 | loss 0.185485 | accuracy 93.627452
0607 12:50:11 PM [TRAIN] Iteration 6356 | loss 0.185485 | accuracy 93.627452
2022-06-07 12:50:11,091 [TRAIN] Iteration 6357 | loss 0.186480 | accuracy 93.617319
0607 12:50:11 PM [TRAIN] Iteration 6357 | loss 0.186480 | accuracy 93.617319
2022-06-07 12:50:11,153 [TRAIN] Iteration 6358 | loss 0.186413 | accuracy 93.607243
0607 12:50:11 PM [TRAIN] Iteration 6358 | loss 0.186413 | accuracy 93.607243
2022-06-07 12:50:11,211 [TRAIN] Iteration 6359 | loss 0.186055 | accuracy 93.625001
0607 12:50:11 PM [TRAIN] Iteration 6359 | loss 0.186055 | accuracy 93.625001
2022-06-07 12:50:11,266 [TRAIN] Iteration 6360 | loss 0.186373 | accuracy 93.614959
0607 12:50:11 PM [TRAIN] Iteration 6360 | loss 0.186373 | accuracy 93.614959
2022-06-07 12:50:11,324 [TRAIN] Iteration 6361 | loss 0.186155 | accuracy 93.618785
0607 12:50:11 PM [TRAIN] Iteration 6361 | loss 0.186155 | accuracy 93.618785
2022-06-07 12:50:11,379 [TRAIN] Iteration 6362 | loss 0.187043 | accuracy 93.581268
0607 12:50:11 PM [TRAIN] Iteration 6362 | loss 0.187043 | accuracy 93.581268
2022-06-07 12:50:11,436 [TRAIN] Iteration 6363 | loss 0.187169 | accuracy 93.585165
0607 12:50:11 PM [TRAIN] Iteration 6363 | loss 0.187169 | accuracy 93.585165
2022-06-07 12:50:11,493 [TRAIN] Iteration 6364 | loss 0.188333 | accuracy 93.575343
0607 12:50:11 PM [TRAIN] Iteration 6364 | loss 0.188333 | accuracy 93.575343
2022-06-07 12:50:11,549 [TRAIN] Iteration 6365 | loss 0.188020 | accuracy 93.592897
0607 12:50:11 PM [TRAIN] Iteration 6365 | loss 0.188020 | accuracy 93.592897
2022-06-07 12:50:11,605 [TRAIN] Iteration 6366 | loss 0.188140 | accuracy 93.583107
0607 12:50:11 PM [TRAIN] Iteration 6366 | loss 0.188140 | accuracy 93.583107
2022-06-07 12:50:11,661 [TRAIN] Iteration 6367 | loss 0.188785 | accuracy 93.573370
0607 12:50:11 PM [TRAIN] Iteration 6367 | loss 0.188785 | accuracy 93.573370
2022-06-07 12:50:11,718 [TRAIN] Iteration 6368 | loss 0.188613 | accuracy 93.577236
0607 12:50:11 PM [TRAIN] Iteration 6368 | loss 0.188613 | accuracy 93.577236
2022-06-07 12:50:11,773 [TRAIN] Iteration 6369 | loss 0.188423 | accuracy 93.594595
0607 12:50:11 PM [TRAIN] Iteration 6369 | loss 0.188423 | accuracy 93.594595
2022-06-07 12:50:11,829 [TRAIN] Iteration 6370 | loss 0.187967 | accuracy 93.611860
0607 12:50:11 PM [TRAIN] Iteration 6370 | loss 0.187967 | accuracy 93.611860
2022-06-07 12:50:11,886 [TRAIN] Iteration 6371 | loss 0.188178 | accuracy 93.588710
0607 12:50:11 PM [TRAIN] Iteration 6371 | loss 0.188178 | accuracy 93.588710
2022-06-07 12:50:11,943 [TRAIN] Iteration 6372 | loss 0.187862 | accuracy 93.605899
0607 12:50:11 PM [TRAIN] Iteration 6372 | loss 0.187862 | accuracy 93.605899
2022-06-07 12:50:11,999 [TRAIN] Iteration 6373 | loss 0.187417 | accuracy 93.622995
0607 12:50:11 PM [TRAIN] Iteration 6373 | loss 0.187417 | accuracy 93.622995
2022-06-07 12:50:12,055 [TRAIN] Iteration 6374 | loss 0.187784 | accuracy 93.600001
0607 12:50:12 PM [TRAIN] Iteration 6374 | loss 0.187784 | accuracy 93.600001
2022-06-07 12:50:12,111 [TRAIN] Iteration 6375 | loss 0.188826 | accuracy 93.590426
0607 12:50:12 PM [TRAIN] Iteration 6375 | loss 0.188826 | accuracy 93.590426
2022-06-07 12:50:12,166 [TRAIN] Iteration 6376 | loss 0.188368 | accuracy 93.607428
0607 12:50:12 PM [TRAIN] Iteration 6376 | loss 0.188368 | accuracy 93.607428
2022-06-07 12:50:12,223 [TRAIN] Iteration 6377 | loss 0.188464 | accuracy 93.611112
0607 12:50:12 PM [TRAIN] Iteration 6377 | loss 0.188464 | accuracy 93.611112
2022-06-07 12:50:12,279 [TRAIN] Iteration 6378 | loss 0.188136 | accuracy 93.627969
0607 12:50:12 PM [TRAIN] Iteration 6378 | loss 0.188136 | accuracy 93.627969
2022-06-07 12:50:12,336 [TRAIN] Iteration 6379 | loss 0.188352 | accuracy 93.631580
0607 12:50:12 PM [TRAIN] Iteration 6379 | loss 0.188352 | accuracy 93.631580
2022-06-07 12:50:12,392 [TRAIN] Iteration 6380 | loss 0.188355 | accuracy 93.622048
0607 12:50:12 PM [TRAIN] Iteration 6380 | loss 0.188355 | accuracy 93.622048
2022-06-07 12:50:12,448 [TRAIN] Iteration 6381 | loss 0.188087 | accuracy 93.625655
0607 12:50:12 PM [TRAIN] Iteration 6381 | loss 0.188087 | accuracy 93.625655
2022-06-07 12:50:12,506 [TRAIN] Iteration 6382 | loss 0.188120 | accuracy 93.616189
0607 12:50:12 PM [TRAIN] Iteration 6382 | loss 0.188120 | accuracy 93.616189
2022-06-07 12:50:12,561 [TRAIN] Iteration 6383 | loss 0.187890 | accuracy 93.619792
0607 12:50:12 PM [TRAIN] Iteration 6383 | loss 0.187890 | accuracy 93.619792
2022-06-07 12:50:12,618 [TRAIN] Iteration 6384 | loss 0.187920 | accuracy 93.623377
0607 12:50:12 PM [TRAIN] Iteration 6384 | loss 0.187920 | accuracy 93.623377
2022-06-07 12:50:12,672 [TRAIN] Iteration 6385 | loss 0.187460 | accuracy 93.639897
0607 12:50:12 PM [TRAIN] Iteration 6385 | loss 0.187460 | accuracy 93.639897
2022-06-07 12:50:12,728 [TRAIN] Iteration 6386 | loss 0.187437 | accuracy 93.643412
0607 12:50:12 PM [TRAIN] Iteration 6386 | loss 0.187437 | accuracy 93.643412
2022-06-07 12:50:12,784 [TRAIN] Iteration 6387 | loss 0.187039 | accuracy 93.659794
0607 12:50:12 PM [TRAIN] Iteration 6387 | loss 0.187039 | accuracy 93.659794
2022-06-07 12:50:12,841 [TRAIN] Iteration 6388 | loss 0.186940 | accuracy 93.663240
0607 12:50:12 PM [TRAIN] Iteration 6388 | loss 0.186940 | accuracy 93.663240
2022-06-07 12:50:12,898 [TRAIN] Iteration 6389 | loss 0.187145 | accuracy 93.653847
0607 12:50:12 PM [TRAIN] Iteration 6389 | loss 0.187145 | accuracy 93.653847
2022-06-07 12:50:12,955 [TRAIN] Iteration 6390 | loss 0.187253 | accuracy 93.644502
0607 12:50:12 PM [TRAIN] Iteration 6390 | loss 0.187253 | accuracy 93.644502
2022-06-07 12:50:13,011 [TRAIN] Iteration 6391 | loss 0.186982 | accuracy 93.647960
0607 12:50:13 PM [TRAIN] Iteration 6391 | loss 0.186982 | accuracy 93.647960
2022-06-07 12:50:13,067 [TRAIN] Iteration 6392 | loss 0.186549 | accuracy 93.664123
0607 12:50:13 PM [TRAIN] Iteration 6392 | loss 0.186549 | accuracy 93.664123
2022-06-07 12:50:13,127 [TRAIN] Iteration 6393 | loss 0.186529 | accuracy 93.667513
0607 12:50:13 PM [TRAIN] Iteration 6393 | loss 0.186529 | accuracy 93.667513
2022-06-07 12:50:13,184 [TRAIN] Iteration 6394 | loss 0.186165 | accuracy 93.683545
0607 12:50:13 PM [TRAIN] Iteration 6394 | loss 0.186165 | accuracy 93.683545
2022-06-07 12:50:13,241 [TRAIN] Iteration 6395 | loss 0.186242 | accuracy 93.686869
0607 12:50:13 PM [TRAIN] Iteration 6395 | loss 0.186242 | accuracy 93.686869
2022-06-07 12:50:13,297 [TRAIN] Iteration 6396 | loss 0.186371 | accuracy 93.677583
0607 12:50:13 PM [TRAIN] Iteration 6396 | loss 0.186371 | accuracy 93.677583
2022-06-07 12:50:13,354 [TRAIN] Iteration 6397 | loss 0.186242 | accuracy 93.680905
0607 12:50:13 PM [TRAIN] Iteration 6397 | loss 0.186242 | accuracy 93.680905
2022-06-07 12:50:13,412 [TRAIN] Iteration 6398 | loss 0.185838 | accuracy 93.696743
0607 12:50:13 PM [TRAIN] Iteration 6398 | loss 0.185838 | accuracy 93.696743
2022-06-07 12:50:13,469 [TRAIN] Iteration 6399 | loss 0.185437 | accuracy 93.712501
0607 12:50:13 PM [TRAIN] Iteration 6399 | loss 0.185437 | accuracy 93.712501
2022-06-07 12:50:13,528 [TRAIN] Iteration 6400 | loss 0.185097 | accuracy 93.728180
0607 12:50:13 PM [TRAIN] Iteration 6400 | loss 0.185097 | accuracy 93.728180
2022-06-07 12:50:13,585 [TRAIN] Iteration 6401 | loss 0.184887 | accuracy 93.731344
0607 12:50:13 PM [TRAIN] Iteration 6401 | loss 0.184887 | accuracy 93.731344
2022-06-07 12:50:13,641 [TRAIN] Iteration 6402 | loss 0.184846 | accuracy 93.722085
0607 12:50:13 PM [TRAIN] Iteration 6402 | loss 0.184846 | accuracy 93.722085
2022-06-07 12:50:13,699 [TRAIN] Iteration 6403 | loss 0.184873 | accuracy 93.725248
0607 12:50:13 PM [TRAIN] Iteration 6403 | loss 0.184873 | accuracy 93.725248
2022-06-07 12:50:13,755 [TRAIN] Iteration 6404 | loss 0.184682 | accuracy 93.728396
0607 12:50:13 PM [TRAIN] Iteration 6404 | loss 0.184682 | accuracy 93.728396
2022-06-07 12:50:13,811 [TRAIN] Iteration 6405 | loss 0.184803 | accuracy 93.731528
0607 12:50:13 PM [TRAIN] Iteration 6405 | loss 0.184803 | accuracy 93.731528
2022-06-07 12:50:13,867 [TRAIN] Iteration 6406 | loss 0.184431 | accuracy 93.746929
0607 12:50:13 PM [TRAIN] Iteration 6406 | loss 0.184431 | accuracy 93.746929
2022-06-07 12:50:13,923 [TRAIN] Iteration 6407 | loss 0.185198 | accuracy 93.725491
0607 12:50:13 PM [TRAIN] Iteration 6407 | loss 0.185198 | accuracy 93.725491
2022-06-07 12:50:13,981 [TRAIN] Iteration 6408 | loss 0.185303 | accuracy 93.716382
0607 12:50:13 PM [TRAIN] Iteration 6408 | loss 0.185303 | accuracy 93.716382
2022-06-07 12:50:14,037 [TRAIN] Iteration 6409 | loss 0.184920 | accuracy 93.731708
0607 12:50:14 PM [TRAIN] Iteration 6409 | loss 0.184920 | accuracy 93.731708
2022-06-07 12:50:14,092 [TRAIN] Iteration 6410 | loss 0.185318 | accuracy 93.710463
0607 12:50:14 PM [TRAIN] Iteration 6410 | loss 0.185318 | accuracy 93.710463
2022-06-07 12:50:14,148 [TRAIN] Iteration 6411 | loss 0.184943 | accuracy 93.725729
0607 12:50:14 PM [TRAIN] Iteration 6411 | loss 0.184943 | accuracy 93.725729
2022-06-07 12:50:14,205 [TRAIN] Iteration 6412 | loss 0.185482 | accuracy 93.704601
0607 12:50:14 PM [TRAIN] Iteration 6412 | loss 0.185482 | accuracy 93.704601
2022-06-07 12:50:14,261 [TRAIN] Iteration 6413 | loss 0.185621 | accuracy 93.695653
0607 12:50:14 PM [TRAIN] Iteration 6413 | loss 0.185621 | accuracy 93.695653
2022-06-07 12:50:14,318 [TRAIN] Iteration 6414 | loss 0.185560 | accuracy 93.686748
0607 12:50:14 PM [TRAIN] Iteration 6414 | loss 0.185560 | accuracy 93.686748
2022-06-07 12:50:14,373 [TRAIN] Iteration 6415 | loss 0.185417 | accuracy 93.689905
0607 12:50:14 PM [TRAIN] Iteration 6415 | loss 0.185417 | accuracy 93.689905
2022-06-07 12:50:14,429 [TRAIN] Iteration 6416 | loss 0.185723 | accuracy 93.681056
0607 12:50:14 PM [TRAIN] Iteration 6416 | loss 0.185723 | accuracy 93.681056
2022-06-07 12:50:14,484 [TRAIN] Iteration 6417 | loss 0.185983 | accuracy 93.660288
0607 12:50:14 PM [TRAIN] Iteration 6417 | loss 0.185983 | accuracy 93.660288
2022-06-07 12:50:14,542 [TRAIN] Iteration 6418 | loss 0.185756 | accuracy 93.663485
0607 12:50:14 PM [TRAIN] Iteration 6418 | loss 0.185756 | accuracy 93.663485
2022-06-07 12:50:14,601 [TRAIN] Iteration 6419 | loss 0.185373 | accuracy 93.678572
0607 12:50:14 PM [TRAIN] Iteration 6419 | loss 0.185373 | accuracy 93.678572
2022-06-07 12:50:14,657 [TRAIN] Iteration 6420 | loss 0.185016 | accuracy 93.693587
0607 12:50:14 PM [TRAIN] Iteration 6420 | loss 0.185016 | accuracy 93.693587
2022-06-07 12:50:14,714 [TRAIN] Iteration 6421 | loss 0.184945 | accuracy 93.696683
0607 12:50:14 PM [TRAIN] Iteration 6421 | loss 0.184945 | accuracy 93.696683
2022-06-07 12:50:14,770 [TRAIN] Iteration 6422 | loss 0.184588 | accuracy 93.711585
0607 12:50:14 PM [TRAIN] Iteration 6422 | loss 0.184588 | accuracy 93.711585
2022-06-07 12:50:14,826 [TRAIN] Iteration 6423 | loss 0.185018 | accuracy 93.714623
0607 12:50:14 PM [TRAIN] Iteration 6423 | loss 0.185018 | accuracy 93.714623
2022-06-07 12:50:14,881 [TRAIN] Iteration 6424 | loss 0.184764 | accuracy 93.729412
0607 12:50:14 PM [TRAIN] Iteration 6424 | loss 0.184764 | accuracy 93.729412
2022-06-07 12:50:14,936 [TRAIN] Iteration 6425 | loss 0.184547 | accuracy 93.732395
0607 12:50:14 PM [TRAIN] Iteration 6425 | loss 0.184547 | accuracy 93.732395
2022-06-07 12:50:14,993 [TRAIN] Iteration 6426 | loss 0.184577 | accuracy 93.723654
0607 12:50:14 PM [TRAIN] Iteration 6426 | loss 0.184577 | accuracy 93.723654
2022-06-07 12:50:15,049 [TRAIN] Iteration 6427 | loss 0.184635 | accuracy 93.714954
0607 12:50:15 PM [TRAIN] Iteration 6427 | loss 0.184635 | accuracy 93.714954
2022-06-07 12:50:15,105 [TRAIN] Iteration 6428 | loss 0.185287 | accuracy 93.694639
0607 12:50:15 PM [TRAIN] Iteration 6428 | loss 0.185287 | accuracy 93.694639
2022-06-07 12:50:15,161 [TRAIN] Iteration 6429 | loss 0.185057 | accuracy 93.697675
0607 12:50:15 PM [TRAIN] Iteration 6429 | loss 0.185057 | accuracy 93.697675
2022-06-07 12:50:15,217 [TRAIN] Iteration 6430 | loss 0.185017 | accuracy 93.689096
0607 12:50:15 PM [TRAIN] Iteration 6430 | loss 0.185017 | accuracy 93.689096
2022-06-07 12:50:15,274 [TRAIN] Iteration 6431 | loss 0.185123 | accuracy 93.692130
0607 12:50:15 PM [TRAIN] Iteration 6431 | loss 0.185123 | accuracy 93.692130
2022-06-07 12:50:15,330 [TRAIN] Iteration 6432 | loss 0.184934 | accuracy 93.695151
0607 12:50:15 PM [TRAIN] Iteration 6432 | loss 0.184934 | accuracy 93.695151
2022-06-07 12:50:15,388 [TRAIN] Iteration 6433 | loss 0.184960 | accuracy 93.686637
0607 12:50:15 PM [TRAIN] Iteration 6433 | loss 0.184960 | accuracy 93.686637
2022-06-07 12:50:15,444 [TRAIN] Iteration 6434 | loss 0.184578 | accuracy 93.701150
0607 12:50:15 PM [TRAIN] Iteration 6434 | loss 0.184578 | accuracy 93.701150
2022-06-07 12:50:15,501 [TRAIN] Iteration 6435 | loss 0.184249 | accuracy 93.715597
0607 12:50:15 PM [TRAIN] Iteration 6435 | loss 0.184249 | accuracy 93.715597
2022-06-07 12:50:15,560 [TRAIN] Iteration 6436 | loss 0.184283 | accuracy 93.695653
0607 12:50:15 PM [TRAIN] Iteration 6436 | loss 0.184283 | accuracy 93.695653
2022-06-07 12:50:15,616 [TRAIN] Iteration 6437 | loss 0.184060 | accuracy 93.698631
0607 12:50:15 PM [TRAIN] Iteration 6437 | loss 0.184060 | accuracy 93.698631
2022-06-07 12:50:15,674 [TRAIN] Iteration 6438 | loss 0.183968 | accuracy 93.701595
0607 12:50:15 PM [TRAIN] Iteration 6438 | loss 0.183968 | accuracy 93.701595
2022-06-07 12:50:15,732 [TRAIN] Iteration 6439 | loss 0.183614 | accuracy 93.715910
0607 12:50:15 PM [TRAIN] Iteration 6439 | loss 0.183614 | accuracy 93.715910
2022-06-07 12:50:15,789 [TRAIN] Iteration 6440 | loss 0.184461 | accuracy 93.684808
0607 12:50:15 PM [TRAIN] Iteration 6440 | loss 0.184461 | accuracy 93.684808
2022-06-07 12:50:15,847 [TRAIN] Iteration 6441 | loss 0.184254 | accuracy 93.687783
0607 12:50:15 PM [TRAIN] Iteration 6441 | loss 0.184254 | accuracy 93.687783
2022-06-07 12:50:15,904 [TRAIN] Iteration 6442 | loss 0.184367 | accuracy 93.690746
0607 12:50:15 PM [TRAIN] Iteration 6442 | loss 0.184367 | accuracy 93.690746
2022-06-07 12:50:15,960 [TRAIN] Iteration 6443 | loss 0.184441 | accuracy 93.682433
0607 12:50:15 PM [TRAIN] Iteration 6443 | loss 0.184441 | accuracy 93.682433
2022-06-07 12:50:16,017 [TRAIN] Iteration 6444 | loss 0.184595 | accuracy 93.662922
0607 12:50:16 PM [TRAIN] Iteration 6444 | loss 0.184595 | accuracy 93.662922
2022-06-07 12:50:16,072 [TRAIN] Iteration 6445 | loss 0.184629 | accuracy 93.654709
0607 12:50:16 PM [TRAIN] Iteration 6445 | loss 0.184629 | accuracy 93.654709
2022-06-07 12:50:16,128 [TRAIN] Iteration 6446 | loss 0.184375 | accuracy 93.657719
0607 12:50:16 PM [TRAIN] Iteration 6446 | loss 0.184375 | accuracy 93.657719
2022-06-07 12:50:16,183 [TRAIN] Iteration 6447 | loss 0.184027 | accuracy 93.671876
0607 12:50:16 PM [TRAIN] Iteration 6447 | loss 0.184027 | accuracy 93.671876
2022-06-07 12:50:16,239 [TRAIN] Iteration 6448 | loss 0.184518 | accuracy 93.652562
0607 12:50:16 PM [TRAIN] Iteration 6448 | loss 0.184518 | accuracy 93.652562
2022-06-07 12:50:16,295 [TRAIN] Iteration 6449 | loss 0.184664 | accuracy 93.633334
0607 12:50:16 PM [TRAIN] Iteration 6449 | loss 0.184664 | accuracy 93.633334
2022-06-07 12:50:16,352 [TRAIN] Iteration 6450 | loss 0.184286 | accuracy 93.647451
0607 12:50:16 PM [TRAIN] Iteration 6450 | loss 0.184286 | accuracy 93.647451
2022-06-07 12:50:16,408 [TRAIN] Iteration 6451 | loss 0.184044 | accuracy 93.650443
