2022-06-07 12:12:20,778 [TRAIN] Iteration 0 | loss 1.707965 | accuracy 25.000000
2022-06-07 12:16:21,702 [EVAL] Iteration 979 | accuracy 71.071431
0607 12:16:21 PM [EVAL] Iteration 979 | accuracy 71.071431
2022-06-07 12:16:21,718 [EVAL] Iteration 980 | accuracy 71.060145
0607 12:16:21 PM [EVAL] Iteration 980 | accuracy 71.060145
2022-06-07 12:16:21,734 [EVAL] Iteration 981 | accuracy 71.069248
0607 12:16:21 PM [EVAL] Iteration 981 | accuracy 71.069248
2022-06-07 12:16:21,751 [EVAL] Iteration 982 | accuracy 71.063074
0607 12:16:21 PM [EVAL] Iteration 982 | accuracy 71.063074
2022-06-07 12:16:21,767 [EVAL] Iteration 983 | accuracy 71.061994
0607 12:16:21 PM [EVAL] Iteration 983 | accuracy 71.061994
2022-06-07 12:16:21,784 [EVAL] Iteration 984 | accuracy 71.050763
0607 12:16:21 PM [EVAL] Iteration 984 | accuracy 71.050763
2022-06-07 12:16:21,801 [EVAL] Iteration 985 | accuracy 71.054769
0607 12:16:21 PM [EVAL] Iteration 985 | accuracy 71.054769
2022-06-07 12:16:21,821 [EVAL] Iteration 986 | accuracy 71.038503
0607 12:16:21 PM [EVAL] Iteration 986 | accuracy 71.038503
2022-06-07 12:16:21,838 [EVAL] Iteration 987 | accuracy 71.052634
0607 12:16:21 PM [EVAL] Iteration 987 | accuracy 71.052634
2022-06-07 12:16:21,855 [EVAL] Iteration 988 | accuracy 71.041458
0607 12:16:21 PM [EVAL] Iteration 988 | accuracy 71.041458
2022-06-07 12:16:21,871 [EVAL] Iteration 989 | accuracy 71.040406
0607 12:16:21 PM [EVAL] Iteration 989 | accuracy 71.040406
2022-06-07 12:16:21,887 [EVAL] Iteration 990 | accuracy 71.039356
0607 12:16:21 PM [EVAL] Iteration 990 | accuracy 71.039356
2022-06-07 12:16:21,902 [EVAL] Iteration 991 | accuracy 71.053429
0607 12:16:21 PM [EVAL] Iteration 991 | accuracy 71.053429
2022-06-07 12:16:21,918 [EVAL] Iteration 992 | accuracy 71.052369
0607 12:16:21 PM [EVAL] Iteration 992 | accuracy 71.052369
2022-06-07 12:16:21,934 [EVAL] Iteration 993 | accuracy 71.061370
0607 12:16:21 PM [EVAL] Iteration 993 | accuracy 71.061370
2022-06-07 12:16:21,949 [EVAL] Iteration 994 | accuracy 71.060304
0607 12:16:21 PM [EVAL] Iteration 994 | accuracy 71.060304
2022-06-07 12:16:21,964 [EVAL] Iteration 995 | accuracy 71.069279
0607 12:16:21 PM [EVAL] Iteration 995 | accuracy 71.069279
2022-06-07 12:16:21,980 [EVAL] Iteration 996 | accuracy 71.063192
0607 12:16:21 PM [EVAL] Iteration 996 | accuracy 71.063192
2022-06-07 12:16:21,995 [EVAL] Iteration 997 | accuracy 71.057116
0607 12:16:21 PM [EVAL] Iteration 997 | accuracy 71.057116
2022-06-07 12:16:22,012 [EVAL] Iteration 998 | accuracy 71.061063
0607 12:16:22 PM [EVAL] Iteration 998 | accuracy 71.061063
2022-06-07 12:16:22,029 [EVAL] Iteration 999 | accuracy 71.070002
0607 12:16:22 PM [EVAL] Iteration 999 | accuracy 71.070002
2022-06-07 12:16:22,064 [TRAIN] Iteration 6000 | loss 0.281082 | accuracy 90.000004
0607 12:16:22 PM [TRAIN] Iteration 6000 | loss 0.281082 | accuracy 90.000004
2022-06-07 12:16:22,097 [TRAIN] Iteration 6001 | loss 0.295778 | accuracy 90.000004
0607 12:16:22 PM [TRAIN] Iteration 6001 | loss 0.295778 | accuracy 90.000004
2022-06-07 12:16:22,132 [TRAIN] Iteration 6002 | loss 0.289889 | accuracy 91.666669
0607 12:16:22 PM [TRAIN] Iteration 6002 | loss 0.289889 | accuracy 91.666669
2022-06-07 12:16:22,166 [TRAIN] Iteration 6003 | loss 0.261085 | accuracy 91.250001
0607 12:16:22 PM [TRAIN] Iteration 6003 | loss 0.261085 | accuracy 91.250001
2022-06-07 12:16:22,200 [TRAIN] Iteration 6004 | loss 0.299276 | accuracy 90.000000
0607 12:16:22 PM [TRAIN] Iteration 6004 | loss 0.299276 | accuracy 90.000000
2022-06-07 12:16:22,232 [TRAIN] Iteration 6005 | loss 0.278258 | accuracy 90.000000
0607 12:16:22 PM [TRAIN] Iteration 6005 | loss 0.278258 | accuracy 90.000000
2022-06-07 12:16:22,264 [TRAIN] Iteration 6006 | loss 0.267907 | accuracy 90.714285
0607 12:16:22 PM [TRAIN] Iteration 6006 | loss 0.267907 | accuracy 90.714285
2022-06-07 12:16:22,298 [TRAIN] Iteration 6007 | loss 0.323129 | accuracy 88.750000
0607 12:16:22 PM [TRAIN] Iteration 6007 | loss 0.323129 | accuracy 88.750000
2022-06-07 12:16:22,331 [TRAIN] Iteration 6008 | loss 0.302655 | accuracy 90.000000
0607 12:16:22 PM [TRAIN] Iteration 6008 | loss 0.302655 | accuracy 90.000000
2022-06-07 12:16:22,364 [TRAIN] Iteration 6009 | loss 0.295194 | accuracy 90.500000
0607 12:16:22 PM [TRAIN] Iteration 6009 | loss 0.295194 | accuracy 90.500000
2022-06-07 12:16:22,397 [TRAIN] Iteration 6010 | loss 0.291576 | accuracy 90.454545
0607 12:16:22 PM [TRAIN] Iteration 6010 | loss 0.291576 | accuracy 90.454545
2022-06-07 12:16:22,430 [TRAIN] Iteration 6011 | loss 0.310969 | accuracy 89.583333
0607 12:16:22 PM [TRAIN] Iteration 6011 | loss 0.310969 | accuracy 89.583333
2022-06-07 12:16:22,461 [TRAIN] Iteration 6012 | loss 0.335434 | accuracy 88.461538
0607 12:16:22 PM [TRAIN] Iteration 6012 | loss 0.335434 | accuracy 88.461538
2022-06-07 12:16:22,494 [TRAIN] Iteration 6013 | loss 0.338025 | accuracy 88.571429
0607 12:16:22 PM [TRAIN] Iteration 6013 | loss 0.338025 | accuracy 88.571429
2022-06-07 12:16:22,526 [TRAIN] Iteration 6014 | loss 0.355014 | accuracy 88.000001
0607 12:16:22 PM [TRAIN] Iteration 6014 | loss 0.355014 | accuracy 88.000001
2022-06-07 12:16:22,560 [TRAIN] Iteration 6015 | loss 0.366592 | accuracy 87.187501
0607 12:16:22 PM [TRAIN] Iteration 6015 | loss 0.366592 | accuracy 87.187501
2022-06-07 12:16:22,593 [TRAIN] Iteration 6016 | loss 0.379715 | accuracy 86.764707
0607 12:16:22 PM [TRAIN] Iteration 6016 | loss 0.379715 | accuracy 86.764707
2022-06-07 12:16:22,626 [TRAIN] Iteration 6017 | loss 0.366631 | accuracy 87.222224
0607 12:16:22 PM [TRAIN] Iteration 6017 | loss 0.366631 | accuracy 87.222224
2022-06-07 12:16:22,658 [TRAIN] Iteration 6018 | loss 0.373193 | accuracy 87.105265
0607 12:16:22 PM [TRAIN] Iteration 6018 | loss 0.373193 | accuracy 87.105265
2022-06-07 12:16:22,691 [TRAIN] Iteration 6019 | loss 0.366290 | accuracy 87.500001
0607 12:16:22 PM [TRAIN] Iteration 6019 | loss 0.366290 | accuracy 87.500001
2022-06-07 12:16:22,724 [TRAIN] Iteration 6020 | loss 0.360838 | accuracy 87.857144
0607 12:16:22 PM [TRAIN] Iteration 6020 | loss 0.360838 | accuracy 87.857144
2022-06-07 12:16:22,760 [TRAIN] Iteration 6021 | loss 0.367888 | accuracy 87.272729
0607 12:16:22 PM [TRAIN] Iteration 6021 | loss 0.367888 | accuracy 87.272729
2022-06-07 12:16:22,793 [TRAIN] Iteration 6022 | loss 0.359997 | accuracy 87.608697
0607 12:16:22 PM [TRAIN] Iteration 6022 | loss 0.359997 | accuracy 87.608697
2022-06-07 12:16:22,825 [TRAIN] Iteration 6023 | loss 0.363802 | accuracy 87.500001
0607 12:16:22 PM [TRAIN] Iteration 6023 | loss 0.363802 | accuracy 87.500001
2022-06-07 12:16:22,860 [TRAIN] Iteration 6024 | loss 0.354828 | accuracy 87.800001
0607 12:16:22 PM [TRAIN] Iteration 6024 | loss 0.354828 | accuracy 87.800001
2022-06-07 12:16:22,892 [TRAIN] Iteration 6025 | loss 0.354832 | accuracy 87.692309
0607 12:16:22 PM [TRAIN] Iteration 6025 | loss 0.354832 | accuracy 87.692309
2022-06-07 12:16:22,924 [TRAIN] Iteration 6026 | loss 0.352623 | accuracy 87.777779
0607 12:16:22 PM [TRAIN] Iteration 6026 | loss 0.352623 | accuracy 87.777779
2022-06-07 12:16:22,955 [TRAIN] Iteration 6027 | loss 0.372103 | accuracy 87.142859
0607 12:16:22 PM [TRAIN] Iteration 6027 | loss 0.372103 | accuracy 87.142859
2022-06-07 12:16:22,987 [TRAIN] Iteration 6028 | loss 0.372768 | accuracy 86.896553
0607 12:16:22 PM [TRAIN] Iteration 6028 | loss 0.372768 | accuracy 86.896553
2022-06-07 12:16:23,019 [TRAIN] Iteration 6029 | loss 0.366000 | accuracy 87.000001
0607 12:16:23 PM [TRAIN] Iteration 6029 | loss 0.366000 | accuracy 87.000001
2022-06-07 12:16:23,050 [TRAIN] Iteration 6030 | loss 0.369956 | accuracy 86.935485
0607 12:16:23 PM [TRAIN] Iteration 6030 | loss 0.369956 | accuracy 86.935485
2022-06-07 12:16:23,081 [TRAIN] Iteration 6031 | loss 0.366364 | accuracy 87.031251
0607 12:16:23 PM [TRAIN] Iteration 6031 | loss 0.366364 | accuracy 87.031251
2022-06-07 12:16:23,113 [TRAIN] Iteration 6032 | loss 0.361777 | accuracy 86.969698
0607 12:16:23 PM [TRAIN] Iteration 6032 | loss 0.361777 | accuracy 86.969698
2022-06-07 12:16:23,144 [TRAIN] Iteration 6033 | loss 0.362545 | accuracy 86.911766
0607 12:16:23 PM [TRAIN] Iteration 6033 | loss 0.362545 | accuracy 86.911766
2022-06-07 12:16:23,175 [TRAIN] Iteration 6034 | loss 0.365105 | accuracy 86.857144
0607 12:16:23 PM [TRAIN] Iteration 6034 | loss 0.365105 | accuracy 86.857144
2022-06-07 12:16:23,209 [TRAIN] Iteration 6035 | loss 0.361731 | accuracy 86.805557
0607 12:16:23 PM [TRAIN] Iteration 6035 | loss 0.361731 | accuracy 86.805557
2022-06-07 12:16:23,242 [TRAIN] Iteration 6036 | loss 0.357498 | accuracy 86.891893
0607 12:16:23 PM [TRAIN] Iteration 6036 | loss 0.357498 | accuracy 86.891893
2022-06-07 12:16:23,274 [TRAIN] Iteration 6037 | loss 0.370146 | accuracy 86.315791
0607 12:16:23 PM [TRAIN] Iteration 6037 | loss 0.370146 | accuracy 86.315791
2022-06-07 12:16:23,305 [TRAIN] Iteration 6038 | loss 0.374626 | accuracy 86.025643
0607 12:16:23 PM [TRAIN] Iteration 6038 | loss 0.374626 | accuracy 86.025643
2022-06-07 12:16:23,340 [TRAIN] Iteration 6039 | loss 0.377091 | accuracy 86.000002
0607 12:16:23 PM [TRAIN] Iteration 6039 | loss 0.377091 | accuracy 86.000002
2022-06-07 12:16:23,373 [TRAIN] Iteration 6040 | loss 0.374341 | accuracy 85.975611
0607 12:16:23 PM [TRAIN] Iteration 6040 | loss 0.374341 | accuracy 85.975611
2022-06-07 12:16:23,408 [TRAIN] Iteration 6041 | loss 0.370240 | accuracy 86.309525
0607 12:16:23 PM [TRAIN] Iteration 6041 | loss 0.370240 | accuracy 86.309525
2022-06-07 12:16:23,443 [TRAIN] Iteration 6042 | loss 0.366842 | accuracy 86.511629
0607 12:16:23 PM [TRAIN] Iteration 6042 | loss 0.366842 | accuracy 86.511629
2022-06-07 12:16:23,476 [TRAIN] Iteration 6043 | loss 0.373031 | accuracy 86.363638
0607 12:16:23 PM [TRAIN] Iteration 6043 | loss 0.373031 | accuracy 86.363638
2022-06-07 12:16:23,507 [TRAIN] Iteration 6044 | loss 0.370642 | accuracy 86.444446
0607 12:16:23 PM [TRAIN] Iteration 6044 | loss 0.370642 | accuracy 86.444446
2022-06-07 12:16:23,539 [TRAIN] Iteration 6045 | loss 0.372069 | accuracy 86.304349
0607 12:16:23 PM [TRAIN] Iteration 6045 | loss 0.372069 | accuracy 86.304349
2022-06-07 12:16:23,570 [TRAIN] Iteration 6046 | loss 0.378813 | accuracy 86.276597
0607 12:16:23 PM [TRAIN] Iteration 6046 | loss 0.378813 | accuracy 86.276597
2022-06-07 12:16:23,601 [TRAIN] Iteration 6047 | loss 0.380845 | accuracy 86.354168
0607 12:16:23 PM [TRAIN] Iteration 6047 | loss 0.380845 | accuracy 86.354168
2022-06-07 12:16:23,633 [TRAIN] Iteration 6048 | loss 0.383588 | accuracy 86.122451
0607 12:16:23 PM [TRAIN] Iteration 6048 | loss 0.383588 | accuracy 86.122451
2022-06-07 12:16:23,664 [TRAIN] Iteration 6049 | loss 0.381079 | accuracy 86.200002
0607 12:16:23 PM [TRAIN] Iteration 6049 | loss 0.381079 | accuracy 86.200002
2022-06-07 12:16:23,697 [TRAIN] Iteration 6050 | loss 0.382573 | accuracy 86.274511
0607 12:16:23 PM [TRAIN] Iteration 6050 | loss 0.382573 | accuracy 86.274511
2022-06-07 12:16:23,729 [TRAIN] Iteration 6051 | loss 0.379411 | accuracy 86.346155
0607 12:16:23 PM [TRAIN] Iteration 6051 | loss 0.379411 | accuracy 86.346155
2022-06-07 12:16:23,760 [TRAIN] Iteration 6052 | loss 0.377728 | accuracy 86.415096
0607 12:16:23 PM [TRAIN] Iteration 6052 | loss 0.377728 | accuracy 86.415096
2022-06-07 12:16:23,794 [TRAIN] Iteration 6053 | loss 0.378912 | accuracy 86.388891
0607 12:16:23 PM [TRAIN] Iteration 6053 | loss 0.378912 | accuracy 86.388891
2022-06-07 12:16:23,828 [TRAIN] Iteration 6054 | loss 0.374105 | accuracy 86.636365
0607 12:16:23 PM [TRAIN] Iteration 6054 | loss 0.374105 | accuracy 86.636365
2022-06-07 12:16:23,860 [TRAIN] Iteration 6055 | loss 0.371853 | accuracy 86.696430
0607 12:16:23 PM [TRAIN] Iteration 6055 | loss 0.371853 | accuracy 86.696430
2022-06-07 12:16:23,895 [TRAIN] Iteration 6056 | loss 0.373409 | accuracy 86.666668
0607 12:16:23 PM [TRAIN] Iteration 6056 | loss 0.373409 | accuracy 86.666668
2022-06-07 12:16:23,929 [TRAIN] Iteration 6057 | loss 0.369948 | accuracy 86.810346
0607 12:16:23 PM [TRAIN] Iteration 6057 | loss 0.369948 | accuracy 86.810346
2022-06-07 12:16:23,960 [TRAIN] Iteration 6058 | loss 0.373315 | accuracy 86.525425
0607 12:16:23 PM [TRAIN] Iteration 6058 | loss 0.373315 | accuracy 86.525425
2022-06-07 12:16:23,991 [TRAIN] Iteration 6059 | loss 0.370495 | accuracy 86.666668
0607 12:16:23 PM [TRAIN] Iteration 6059 | loss 0.370495 | accuracy 86.666668
2022-06-07 12:16:24,023 [TRAIN] Iteration 6060 | loss 0.380464 | accuracy 86.393444
0607 12:16:24 PM [TRAIN] Iteration 6060 | loss 0.380464 | accuracy 86.393444
2022-06-07 12:16:24,054 [TRAIN] Iteration 6061 | loss 0.379033 | accuracy 86.451614
0607 12:16:24 PM [TRAIN] Iteration 6061 | loss 0.379033 | accuracy 86.451614
2022-06-07 12:16:24,085 [TRAIN] Iteration 6062 | loss 0.383563 | accuracy 86.190478
0607 12:16:24 PM [TRAIN] Iteration 6062 | loss 0.383563 | accuracy 86.190478
2022-06-07 12:16:24,117 [TRAIN] Iteration 6063 | loss 0.385297 | accuracy 86.171877
0607 12:16:24 PM [TRAIN] Iteration 6063 | loss 0.385297 | accuracy 86.171877
2022-06-07 12:16:24,148 [TRAIN] Iteration 6064 | loss 0.386989 | accuracy 86.153848
0607 12:16:24 PM [TRAIN] Iteration 6064 | loss 0.386989 | accuracy 86.153848
2022-06-07 12:16:24,178 [TRAIN] Iteration 6065 | loss 0.386695 | accuracy 86.060608
0607 12:16:24 PM [TRAIN] Iteration 6065 | loss 0.386695 | accuracy 86.060608
2022-06-07 12:16:24,209 [TRAIN] Iteration 6066 | loss 0.389463 | accuracy 85.895524
0607 12:16:24 PM [TRAIN] Iteration 6066 | loss 0.389463 | accuracy 85.895524
2022-06-07 12:16:24,240 [TRAIN] Iteration 6067 | loss 0.385780 | accuracy 86.029413
0607 12:16:24 PM [TRAIN] Iteration 6067 | loss 0.385780 | accuracy 86.029413
2022-06-07 12:16:24,271 [TRAIN] Iteration 6068 | loss 0.385356 | accuracy 85.942031
0607 12:16:24 PM [TRAIN] Iteration 6068 | loss 0.385356 | accuracy 85.942031
2022-06-07 12:16:24,306 [TRAIN] Iteration 6069 | loss 0.387958 | accuracy 85.714287
0607 12:16:24 PM [TRAIN] Iteration 6069 | loss 0.387958 | accuracy 85.714287
2022-06-07 12:16:24,337 [TRAIN] Iteration 6070 | loss 0.385540 | accuracy 85.774650
0607 12:16:24 PM [TRAIN] Iteration 6070 | loss 0.385540 | accuracy 85.774650
2022-06-07 12:16:24,368 [TRAIN] Iteration 6071 | loss 0.382484 | accuracy 85.972224
0607 12:16:24 PM [TRAIN] Iteration 6071 | loss 0.382484 | accuracy 85.972224
2022-06-07 12:16:24,400 [TRAIN] Iteration 6072 | loss 0.378385 | accuracy 86.164385
0607 12:16:24 PM [TRAIN] Iteration 6072 | loss 0.378385 | accuracy 86.164385
2022-06-07 12:16:24,432 [TRAIN] Iteration 6073 | loss 0.377204 | accuracy 86.216218
0607 12:16:24 PM [TRAIN] Iteration 6073 | loss 0.377204 | accuracy 86.216218
2022-06-07 12:16:24,463 [TRAIN] Iteration 6074 | loss 0.374190 | accuracy 86.400002
0607 12:16:24 PM [TRAIN] Iteration 6074 | loss 0.374190 | accuracy 86.400002
2022-06-07 12:16:24,496 [TRAIN] Iteration 6075 | loss 0.375584 | accuracy 86.381581
0607 12:16:24 PM [TRAIN] Iteration 6075 | loss 0.375584 | accuracy 86.381581
2022-06-07 12:16:24,527 [TRAIN] Iteration 6076 | loss 0.379182 | accuracy 86.363638
0607 12:16:24 PM [TRAIN] Iteration 6076 | loss 0.379182 | accuracy 86.363638
2022-06-07 12:16:24,559 [TRAIN] Iteration 6077 | loss 0.378150 | accuracy 86.410258
0607 12:16:24 PM [TRAIN] Iteration 6077 | loss 0.378150 | accuracy 86.410258
2022-06-07 12:16:24,594 [TRAIN] Iteration 6078 | loss 0.379177 | accuracy 86.455698
0607 12:16:24 PM [TRAIN] Iteration 6078 | loss 0.379177 | accuracy 86.455698
2022-06-07 12:16:24,629 [TRAIN] Iteration 6079 | loss 0.376440 | accuracy 86.500001
0607 12:16:24 PM [TRAIN] Iteration 6079 | loss 0.376440 | accuracy 86.500001
2022-06-07 12:16:24,661 [TRAIN] Iteration 6080 | loss 0.377280 | accuracy 86.481483
0607 12:16:24 PM [TRAIN] Iteration 6080 | loss 0.377280 | accuracy 86.481483
2022-06-07 12:16:24,694 [TRAIN] Iteration 6081 | loss 0.373913 | accuracy 86.585367
0607 12:16:24 PM [TRAIN] Iteration 6081 | loss 0.373913 | accuracy 86.585367
2022-06-07 12:16:24,725 [TRAIN] Iteration 6082 | loss 0.375953 | accuracy 86.445785
0607 12:16:24 PM [TRAIN] Iteration 6082 | loss 0.375953 | accuracy 86.445785
2022-06-07 12:16:24,756 [TRAIN] Iteration 6083 | loss 0.377167 | accuracy 86.369049
0607 12:16:24 PM [TRAIN] Iteration 6083 | loss 0.377167 | accuracy 86.369049
2022-06-07 12:16:24,787 [TRAIN] Iteration 6084 | loss 0.375164 | accuracy 86.411766
0607 12:16:24 PM [TRAIN] Iteration 6084 | loss 0.375164 | accuracy 86.411766
2022-06-07 12:16:24,820 [TRAIN] Iteration 6085 | loss 0.373744 | accuracy 86.511629
0607 12:16:24 PM [TRAIN] Iteration 6085 | loss 0.373744 | accuracy 86.511629
2022-06-07 12:16:24,850 [TRAIN] Iteration 6086 | loss 0.377726 | accuracy 86.436783
0607 12:16:24 PM [TRAIN] Iteration 6086 | loss 0.377726 | accuracy 86.436783
2022-06-07 12:16:24,882 [TRAIN] Iteration 6087 | loss 0.376449 | accuracy 86.534092
0607 12:16:24 PM [TRAIN] Iteration 6087 | loss 0.376449 | accuracy 86.534092
2022-06-07 12:16:24,918 [TRAIN] Iteration 6088 | loss 0.381445 | accuracy 86.404496
0607 12:16:24 PM [TRAIN] Iteration 6088 | loss 0.381445 | accuracy 86.404496
2022-06-07 12:16:24,951 [TRAIN] Iteration 6089 | loss 0.382578 | accuracy 86.388890
0607 12:16:24 PM [TRAIN] Iteration 6089 | loss 0.382578 | accuracy 86.388890
2022-06-07 12:16:24,987 [TRAIN] Iteration 6090 | loss 0.383058 | accuracy 86.373628
0607 12:16:24 PM [TRAIN] Iteration 6090 | loss 0.383058 | accuracy 86.373628
2022-06-07 12:16:25,021 [TRAIN] Iteration 6091 | loss 0.380554 | accuracy 86.467393
0607 12:16:25 PM [TRAIN] Iteration 6091 | loss 0.380554 | accuracy 86.467393
2022-06-07 12:16:25,051 [TRAIN] Iteration 6092 | loss 0.380428 | accuracy 86.505378
0607 12:16:25 PM [TRAIN] Iteration 6092 | loss 0.380428 | accuracy 86.505378
2022-06-07 12:16:25,082 [TRAIN] Iteration 6093 | loss 0.380617 | accuracy 86.542554
0607 12:16:25 PM [TRAIN] Iteration 6093 | loss 0.380617 | accuracy 86.542554
2022-06-07 12:16:25,113 [TRAIN] Iteration 6094 | loss 0.378335 | accuracy 86.631580
0607 12:16:25 PM [TRAIN] Iteration 6094 | loss 0.378335 | accuracy 86.631580
2022-06-07 12:16:25,144 [TRAIN] Iteration 6095 | loss 0.374823 | accuracy 86.770835
0607 12:16:25 PM [TRAIN] Iteration 6095 | loss 0.374823 | accuracy 86.770835
2022-06-07 12:16:25,175 [TRAIN] Iteration 6096 | loss 0.376329 | accuracy 86.752579
0607 12:16:25 PM [TRAIN] Iteration 6096 | loss 0.376329 | accuracy 86.752579
2022-06-07 12:16:25,206 [TRAIN] Iteration 6097 | loss 0.378874 | accuracy 86.632654
0607 12:16:25 PM [TRAIN] Iteration 6097 | loss 0.378874 | accuracy 86.632654
2022-06-07 12:16:25,238 [TRAIN] Iteration 6098 | loss 0.377278 | accuracy 86.717173
0607 12:16:25 PM [TRAIN] Iteration 6098 | loss 0.377278 | accuracy 86.717173
2022-06-07 12:16:25,269 [TRAIN] Iteration 6099 | loss 0.378564 | accuracy 86.650001
0607 12:16:25 PM [TRAIN] Iteration 6099 | loss 0.378564 | accuracy 86.650001
2022-06-07 12:16:25,302 [TRAIN] Iteration 6100 | loss 0.377431 | accuracy 86.584160
0607 12:16:25 PM [TRAIN] Iteration 6100 | loss 0.377431 | accuracy 86.584160
2022-06-07 12:16:25,334 [TRAIN] Iteration 6101 | loss 0.378671 | accuracy 86.519609
0607 12:16:25 PM [TRAIN] Iteration 6101 | loss 0.378671 | accuracy 86.519609
2022-06-07 12:16:25,365 [TRAIN] Iteration 6102 | loss 0.379781 | accuracy 86.504856
0607 12:16:25 PM [TRAIN] Iteration 6102 | loss 0.379781 | accuracy 86.504856
2022-06-07 12:16:25,398 [TRAIN] Iteration 6103 | loss 0.380280 | accuracy 86.394232
0607 12:16:25 PM [TRAIN] Iteration 6103 | loss 0.380280 | accuracy 86.394232
2022-06-07 12:16:25,433 [TRAIN] Iteration 6104 | loss 0.378777 | accuracy 86.428573
0607 12:16:25 PM [TRAIN] Iteration 6104 | loss 0.378777 | accuracy 86.428573
2022-06-07 12:16:25,464 [TRAIN] Iteration 6105 | loss 0.381001 | accuracy 86.320756
0607 12:16:25 PM [TRAIN] Iteration 6105 | loss 0.381001 | accuracy 86.320756
2022-06-07 12:16:25,495 [TRAIN] Iteration 6106 | loss 0.383020 | accuracy 86.261684
0607 12:16:25 PM [TRAIN] Iteration 6106 | loss 0.383020 | accuracy 86.261684
2022-06-07 12:16:25,527 [TRAIN] Iteration 6107 | loss 0.386441 | accuracy 86.157409
0607 12:16:25 PM [TRAIN] Iteration 6107 | loss 0.386441 | accuracy 86.157409
2022-06-07 12:16:25,558 [TRAIN] Iteration 6108 | loss 0.390019 | accuracy 85.963304
0607 12:16:25 PM [TRAIN] Iteration 6108 | loss 0.390019 | accuracy 85.963304
2022-06-07 12:16:25,590 [TRAIN] Iteration 6109 | loss 0.392915 | accuracy 85.818183
0607 12:16:25 PM [TRAIN] Iteration 6109 | loss 0.392915 | accuracy 85.818183
2022-06-07 12:16:25,623 [TRAIN] Iteration 6110 | loss 0.393266 | accuracy 85.765767
0607 12:16:25 PM [TRAIN] Iteration 6110 | loss 0.393266 | accuracy 85.765767
2022-06-07 12:16:25,655 [TRAIN] Iteration 6111 | loss 0.394197 | accuracy 85.758930
0607 12:16:25 PM [TRAIN] Iteration 6111 | loss 0.394197 | accuracy 85.758930
2022-06-07 12:16:25,691 [TRAIN] Iteration 6112 | loss 0.393111 | accuracy 85.884957
0607 12:16:25 PM [TRAIN] Iteration 6112 | loss 0.393111 | accuracy 85.884957
2022-06-07 12:16:25,726 [TRAIN] Iteration 6113 | loss 0.395012 | accuracy 85.745615
0607 12:16:25 PM [TRAIN] Iteration 6113 | loss 0.395012 | accuracy 85.745615
2022-06-07 12:16:25,758 [TRAIN] Iteration 6114 | loss 0.393863 | accuracy 85.826088
0607 12:16:25 PM [TRAIN] Iteration 6114 | loss 0.393863 | accuracy 85.826088
2022-06-07 12:16:25,791 [TRAIN] Iteration 6115 | loss 0.392304 | accuracy 85.905174
0607 12:16:25 PM [TRAIN] Iteration 6115 | loss 0.392304 | accuracy 85.905174
2022-06-07 12:16:25,823 [TRAIN] Iteration 6116 | loss 0.394026 | accuracy 85.854702
0607 12:16:25 PM [TRAIN] Iteration 6116 | loss 0.394026 | accuracy 85.854702
